StationId,Date,PM2.5,PM10,NO,NO2,NOx,SO2
DL001,2019-12-20,309.4,419.6,18.86,93.46,65.06,15.29
DL001,2019-12-21,211.35,303.23,11.85,111.37,68.89,10.88
DL001,2019-12-22,127.96,167.44,7.64,82.08,49.87,9.28
DL001,2019-12-23,160.83,200.83,15.77,71.3,50.78,10.21
DL001,2019-12-24,215.18,304.64,21.15,71.04,55.02,13.25
DL001,2019-12-25,135.17,192.85,6.04,60.47,37.12,
DL001,2019-12-26,157.61,219.25,2.8,66.33,37.54,
DL001,2019-12-27,189.41,301.59,6.89,58.5,36.7,11.01
DL001,2019-12-28,218.07,306.58,35.5,55.02,58.21,11.83
DL001,2019-12-29,243.4,351.66,6.86,55.27,34.99,10.51
DL001,2019-12-30,244.91,316.24,28.03,65.34,57.61,9.76
DL001,2019-12-31,226.22,296.98,9.46,58.28,38.73,13.27
DL001,2020-01-01,240.48,286.54,9.93,52.42,36.0,13.89
DL001,2020-01-02,213.48,290.94,53.46,52.87,71.72,16.33
DL001,2020-01-03,204.6,306.12,58.9,48.96,74.15,12.85
DL001,2020-01-04,226.7,324.51,71.72,49.47,85.25,11.7
DL001,2020-01-05,187.19,259.82,10.14,41.43,30.35,10.65
DL001,2020-01-06,172.76,222.88,7.64,42.44,28.8,14.81
DL001,2020-01-07,95.12,121.26,3.85,29.23,18.68,9.58
DL001,2020-01-08,88.85,108.21,3.85,27.46,17.74,7.13
DL001,2020-01-09,77.09,104.93,3.0,19.28,12.71,8.26
DL001,2020-01-10,113.53,161.86,4.36,29.42,19.2,11.43
DL001,2020-01-11,121.92,197.54,10.65,48.47,33.71,11.57
DL001,2020-01-12,181.35,290.66,29.89,49.34,50.62,12.36
DL001,2020-01-13,202.56,282.48,10.96,45.69,33.27,8.7
DL001,2020-01-14,108.74,142.46,3.59,28.29,17.98,8.63
DL001,2020-01-15,110.76,164.16,8.53,32.57,24.25,11.46
DL001,2020-01-16,117.48,170.85,5.8,28.96,20.13,9.41
DL001,2020-01-17,99.9,137.06,7.12,22.38,17.7,8.25
DL001,2020-01-18,104.63,153.11,7.44,32.91,23.58,8.82
DL001,2020-01-19,108.0,147.81,2.62,17.7,11.55,7.89
DL001,2020-01-20,134.52,201.23,8.74,23.17,19.44,8.66
DL001,2020-01-21,248.4,366.08,32.96,41.45,48.92,13.86
DL001,2020-01-22,140.92,191.96,13.45,32.01,28.07,15.34
DL001,2020-01-23,65.77,108.4,2.02,22.11,13.41,11.76
DL001,2020-01-24,76.42,122.52,6.9,27.5,20.25,12.68
DL001,2020-01-25,162.61,256.62,18.52,51.07,42.48,16.89
DL001,2020-01-26,218.48,310.92,21.84,39.45,38.79,12.54
DL001,2020-01-27,206.24,299.43,38.47,49.03,57.43,13.97
DL001,2020-01-28,96.68,131.35,3.99,34.11,21.31,11.26
DL001,2020-01-29,78.2,121.81,6.29,45.58,29.35,10.94
DL001,2020-01-30,70.45,114.17,7.77,47.93,31.85,10.92
DL001,2020-01-31,81.17,133.3,5.1,47.5,28.77,10.72
DL001,2020-02-01,119.29,180.58,44.48,49.65,62.76,8.39
DL001,2020-02-02,111.46,170.65,15.2,48.23,38.05,8.98
DL001,2020-02-03,140.18,223.51,14.71,59.29,42.74,11.75
DL001,2020-02-04,175.57,248.79,21.88,55.29,47.25,11.88
DL001,2020-02-05,143.4,223.43,13.49,52.73,39.04,12.02
DL001,2020-02-06,129.06,187.86,5.6,46.64,29.37,12.41
DL001,2020-02-07,126.92,181.26,16.2,47.98,39.53,10.57
DL001,2020-02-08,150.58,217.52,10.16,47.79,33.68,14.29
DL001,2020-02-09,,219.2,10.49,53.89,37.22,13.52
DL001,2020-02-10,117.79,260.25,40.01,63.4,66.31,14.32
DL001,2020-02-11,161.36,285.22,62.63,64.15,85.57,12.34
DL001,2020-02-12,166.45,281.32,16.1,50.25,39.92,15.94
DL001,2020-02-13,92.28,156.6,2.66,36.56,21.62,18.03
DL001,2020-02-14,76.54,141.53,2.4,31.86,18.91,17.34
DL001,2020-02-15,95.17,164.21,2.72,40.9,23.64,24.09
DL001,2020-02-16,171.72,269.82,28.1,63.14,56.2,27.09
DL001,2020-02-17,191.25,340.39,35.45,67.59,64.87,21.57
DL001,2020-02-18,145.08,241.28,18.41,61.17,47.58,28.28
DL001,2020-02-19,171.31,310.97,50.35,68.21,77.29,20.5
DL001,2020-02-20,126.13,203.39,2.75,42.82,25.03,14.99
DL001,2020-02-21,41.2,57.61,2.29,25.29,15.32,11.29
DL001,2020-02-22,43.99,75.89,13.24,36.55,30.17,18.78
DL001,2020-02-23,90.93,161.55,22.47,41.97,40.65,15.61
DL001,2020-02-24,58.1,119.82,12.53,49.95,36.82,16.95
DL001,2020-02-25,133.57,250.62,10.15,53.44,36.7,18.99
DL001,2020-02-26,152.97,290.01,28.84,45.04,47.44,23.8
DL001,2020-02-27,125.51,220.74,6.76,45.58,29.75,13.16
DL001,2020-02-28,97.5,198.44,3.08,38.19,22.83,12.09
DL001,2020-02-29,69.81,143.1,3.22,35.6,21.57,11.23
DL001,2020-03-01,43.65,76.92,2.86,35.12,21.01,10.93
DL001,2020-03-02,87.68,178.92,42.14,49.19,60.51,15.83
DL001,2020-03-03,97.69,193.17,40.67,44.32,56.75,14.73
DL001,2020-03-04,91.69,154.94,15.48,40.98,34.41,9.4
DL001,2020-03-05,28.72,43.58,2.82,30.4,18.48,11.39
DL001,2020-03-06,17.87,28.15,2.37,28.61,16.64,11.28
DL001,2020-03-07,38.6,63.4,3.04,31.95,19.48,11.06
DL001,2020-03-08,59.55,90.72,11.7,37.64,29.4,10.78
DL001,2020-03-09,41.51,94.5,2.99,30.43,18.49,12.57
DL001,2020-03-10,75.43,139.04,2.86,29.28,17.91,16.31
DL001,2020-03-11,55.64,99.29,2.63,27.78,16.91,12.19
DL001,2020-03-12,51.16,111.75,2.83,32.74,19.72,12.39
DL001,2020-03-13,93.31,233.15,16.13,38.47,33.62,15.44
DL001,2020-03-14,35.21,55.56,2.84,22.78,14.43,13.18
DL001,2020-03-15,50.62,86.29,10.19,26.11,22.17,11.69
DL001,2020-03-16,57.63,116.67,3.38,33.55,20.55,14.53
DL001,2020-03-17,53.05,130.09,6.47,46.52,30.04,14.35
DL001,2020-03-18,45.59,116.36,11.21,52.13,34.93,15.69
DL001,2020-03-19,92.08,215.52,21.25,42.9,40.12,19.43
DL001,2020-03-20,83.71,175.17,7.87,43.88,29.72,17.94
DL001,2020-03-21,115.08,256.09,17.45,55.21,43.6,28.56
DL001,2020-03-22,83.44,137.52,3.18,34.48,20.94,14.23
DL001,2020-03-23,52.38,92.88,3.19,33.35,20.34,15.76
DL001,2020-03-24,57.29,97.06,3.0,35.43,21.3,15.79
DL001,2020-03-25,36.86,70.05,3.04,31.34,19.14,11.14
DL001,2020-03-26,48.23,89.0,2.71,28.9,17.59,15.4
DL001,2020-03-27,24.63,43.67,2.98,28.37,17.52,11.18
DL001,2020-03-28,15.12,30.14,2.94,29.2,17.94,10.16
DL001,2020-03-29,20.77,59.57,2.54,28.53,17.25,9.57
DL001,2020-03-30,30.02,74.98,2.67,30.9,18.61,10.71
DL001,2020-03-31,31.44,79.94,2.77,30.38,18.41,12.99
DL001,2020-04-01,30.19,76.5,2.87,30.05,18.32,13.93
DL001,2020-04-02,25.15,67.33,2.68,29.1,17.67,11.83
DL001,2020-04-03,27.83,77.77,2.63,31.96,19.15,11.5
DL001,2020-04-04,42.38,102.58,2.77,35.84,21.35,15.35
DL001,2020-04-05,62.85,128.54,4.16,38.2,23.72,13.41
DL001,2020-04-06,71.23,148.54,3.21,36.27,21.91,16.27
DL001,2020-04-07,27.46,108.1,2.58,31.56,18.89,10.36
DL001,2020-04-08,26.98,89.82,2.55,30.69,18.4,13.29
DL001,2020-04-09,34.0,93.65,2.68,33.96,20.24,14.6
DL001,2020-04-10,51.88,136.88,4.17,39.77,24.55,15.45
DL001,2020-04-11,49.85,137.82,3.26,33.26,20.71,18.61
DL001,2020-04-12,31.77,101.07,2.57,28.53,17.27,17.05
DL001,2020-04-13,58.86,167.23,2.93,35.04,21.03,21.79
DL001,2020-04-14,68.89,206.78,4.79,34.32,22.17,19.36
DL001,2020-04-15,76.52,255.81,3.01,28.85,17.8,19.44
DL001,2020-04-16,71.99,235.84,4.59,30.3,19.85,22.63
DL001,2020-04-17,22.92,108.08,2.4,18.14,11.61,15.34
DL001,2020-04-18,23.82,117.57,2.36,16.27,10.44,13.61
DL001,2020-04-19,27.55,90.71,2.58,18.41,11.9,15.08
DL001,2020-04-20,63.25,166.19,5.17,28.67,19.46,14.69
DL001,2020-04-21,40.09,115.09,2.87,22.34,14.24,15.32
DL001,2020-04-22,56.66,184.99,8.82,26.14,21.11,15.79
DL001,2020-04-23,63.24,179.33,2.59,24.12,14.91,18.79
DL001,2020-04-24,82.9,200.19,3.26,28.63,17.89,17.61
DL001,2020-04-25,30.81,123.75,2.47,20.66,13.01,11.74
DL001,2020-04-26,49.64,158.78,2.44,18.47,11.86,18.12
DL001,2020-04-27,32.92,68.5,2.46,16.57,10.82,13.92
DL001,2020-04-28,52.28,107.61,2.43,17.76,11.4,19.35
DL001,2020-04-29,69.27,155.95,2.53,20.14,12.77,16.58
DL001,2020-04-30,50.46,129.6,2.41,20.02,12.61,15.66
DL001,2020-05-01,72.32,171.9,2.53,22.59,14.07,20.43
DL001,2020-05-02,35.94,125.29,2.51,21.55,13.51,15.05
DL001,2020-05-03,42.14,107.17,2.58,21.38,13.48,14.4
DL001,2020-05-04,30.77,63.8,2.51,19.77,12.55,13.29
DL001,2020-05-05,58.19,123.54,3.78,25.73,16.78,17.71
DL001,2020-05-06,68.96,183.02,2.6,22.15,13.91,22.63
DL001,2020-05-07,34.79,84.69,2.49,18.85,12.06,14.26
DL001,2020-05-08,68.25,151.96,2.95,25.26,15.84,18.63
DL001,2020-05-09,66.31,141.73,2.46,23.83,14.69,16.27
DL001,2020-05-10,56.81,107.0,2.4,21.92,13.61,14.52
DL001,2020-05-11,57.38,108.92,2.57,24.54,15.15,20.16
DL001,2020-05-12,52.27,105.04,2.44,22.69,14.06,19.62
DL001,2020-05-13,90.6,190.42,2.58,25.46,15.65,22.17
DL001,2020-05-14,79.17,161.33,3.11,32.63,19.89,14.89
DL001,2020-05-15,47.98,98.46,3.4,31.04,19.29,18.78
DL001,2020-05-16,78.25,147.48,2.71,30.2,18.29,20.33
DL001,2020-05-17,113.71,223.38,3.4,33.32,20.5,26.64
DL001,2020-05-18,104.19,211.21,4.99,20.96,15.21,20.68
DL001,2020-05-19,114.77,238.06,9.47,24.51,20.76,16.29
DL001,2020-05-20,73.86,166.1,3.26,18.57,12.52,16.43
DL001,2020-05-21,55.11,176.73,3.08,13.91,9.9,17.53
DL001,2020-05-22,127.01,275.46,6.3,20.44,16.01,26.28
DL001,2020-05-23,115.4,274.69,2.94,19.99,13.03,16.19
DL001,2020-05-24,69.94,206.81,2.59,12.66,8.85,14.68
DL001,2020-05-25,54.04,165.98,3.5,14.23,10.42,16.02
DL001,2020-05-26,78.74,238.44,8.17,17.7,16.07,19.76
DL001,2020-05-27,50.0,189.44,2.6,9.66,7.27,14.06
DL001,2020-05-28,36.6,235.28,2.46,6.21,5.31,8.94
DL001,2020-05-29,26.57,66.3,2.58,8.91,6.85,8.31
DL001,2020-05-30,28.81,56.08,2.68,10.78,7.92,6.52
DL001,2020-05-31,26.35,40.42,2.55,8.58,6.66,6.18
DL001,2020-06-01,35.3,52.04,2.57,8.0,6.35,8.15
DL001,2020-06-02,43.61,83.89,2.62,10.18,7.56,8.65
DL001,2020-06-03,48.71,108.52,2.71,12.2,8.7,11.67
DL001,2020-06-04,62.94,148.48,5.08,13.31,11.22,9.58
DL001,2020-06-05,50.49,100.22,2.58,11.16,8.04,9.52
DL001,2020-06-06,47.1,104.33,2.58,10.31,7.58,12.26
DL001,2020-06-07,47.04,93.89,2.52,9.59,7.18,12.39
DL001,2020-06-08,44.62,91.4,2.62,9.63,7.26,12.6
DL001,2020-06-09,64.94,136.05,2.66,11.67,8.39,14.22
DL001,2020-06-10,64.15,197.67,7.35,15.27,14.12,13.57
DL001,2020-06-11,,,,,,
DL001,2020-06-12,63.95,156.59,2.49,12.78,8.82,10.02
DL001,2020-06-13,75.72,163.91,2.77,12.63,8.97,8.3
DL001,2020-06-14,52.72,112.17,2.78,9.01,7.06,7.16
DL001,2020-06-15,55.21,128.02,3.12,17.64,11.92,9.87
DL001,2020-06-16,44.48,111.52,3.87,19.68,13.62,10.43
DL001,2020-06-17,38.88,97.52,3.09,5.57,5.48,9.09
DL001,2020-06-18,38.19,95.9,3.6,7.94,7.15,10.16
DL001,2020-06-19,50.19,185.73,3.29,5.06,4.71,10.55
DL001,2020-06-20,33.02,98.54,3.36,5.32,4.87,10.17
DL001,2020-06-21,47.02,111.54,3.82,9.5,7.28,10.23
DL001,2020-06-22,44.6,81.27,3.49,9.34,6.78,10.75
DL001,2020-06-23,36.58,68.35,3.53,8.44,5.81,10.76
DL001,2020-06-24,38.78,59.34,3.46,6.97,6.51,10.42
DL001,2020-06-25,50.4,94.58,4.69,8.99,7.33,11.44
DL001,2020-06-26,50.38,108.39,4.65,14.64,9.78,11.22
DL001,2020-06-27,39.04,189.31,4.19,19.55,14.22,10.27
DL001,2020-06-28,51.1,350.06,3.19,13.83,9.34,8.7
DL001,2020-06-29,48.77,243.8,2.62,7.87,5.51,9.63
DL001,2020-06-30,48.68,111.04,0.39,8.28,4.61,9.95
DL001,2020-07-01,110.25,193.0,,18.1,9.1,10.07
DL002,2018-11-11,347.59,580.33,230.06,232.34,251.39,20.94
DL002,2018-11-12,354.95,620.11,175.93,168.92,216.2,29.32
DL002,2018-11-13,342.32,535.08,119.69,145.76,170.8,18.12
DL002,2018-11-14,174.59,292.01,110.83,119.51,153.9,21.6
DL002,2018-11-15,112.51,217.82,120.85,102.12,155.02,22.7
DL002,2018-11-16,146.86,297.68,186.3,112.92,211.92,22.49
DL002,2018-11-17,177.6,401.42,219.16,137.73,231.19,6.99
DL002,2018-11-18,214.24,444.52,107.45,129.78,131.88,9.44
DL002,2018-11-19,226.15,352.86,9.41,86.99,53.25,3.75
DL002,2018-11-20,261.3,474.24,187.41,147.98,214.9,9.59
DL002,2018-11-21,245.47,506.24,277.0,145.29,300.03,8.2
DL002,2018-11-22,170.8,448.4,259.85,157.4,302.47,8.76
DL002,2018-11-23,215.5,432.07,199.83,127.22,226.4,8.68
DL002,2018-11-24,122.88,314.61,150.95,100.93,199.86,6.39
DL002,2018-11-25,188.61,471.08,234.12,138.38,254.8,12.14
DL002,2018-11-26,255.03,539.29,165.85,158.75,212.77,14.08
DL002,2018-11-27,261.51,533.77,174.0,155.08,188.05,11.91
DL002,2018-11-28,234.24,479.64,218.66,120.09,240.87,9.54
DL002,2018-11-29,300.95,568.78,291.16,131.78,301.83,5.58
DL002,2018-11-30,242.66,507.5,286.53,118.72,298.7,4.22
DL002,2018-12-01,180.17,437.11,242.62,118.8,257.33,5.69
DL002,2018-12-02,256.62,554.99,220.69,149.47,252.83,10.92
DL002,2018-12-03,278.67,527.86,186.59,130.62,252.3,8.62
DL002,2018-12-04,332.36,615.7,267.65,138.31,292.5,17.37
DL002,2018-12-05,253.28,511.64,226.47,115.02,256.18,24.59
DL002,2018-12-06,311.07,575.62,254.7,124.58,276.04,28.08
DL002,2018-12-07,246.91,517.2,279.05,132.08,306.16,22.27
DL002,2018-12-08,257.57,506.47,232.42,139.45,294.09,23.35
DL002,2018-12-09,299.18,535.93,246.83,144.95,276.2,29.23
DL002,2018-12-10,330.9,520.51,201.33,114.88,239.86,27.23
DL002,2018-12-11,338.6,567.64,187.21,116.47,240.58,23.94
DL002,2018-12-12,243.02,379.03,102.97,85.37,129.29,21.78
DL002,2018-12-13,114.97,190.79,107.27,74.44,127.0,15.83
DL002,2018-12-14,116.32,210.69,153.57,94.42,175.4,16.08
DL002,2018-12-15,130.32,232.46,168.42,108.04,194.77,15.9
DL002,2018-12-16,177.8,334.67,217.66,125.71,245.11,16.9
DL002,2018-12-17,186.62,361.79,225.99,125.81,251.7,18.81
DL002,2018-12-18,216.54,413.43,222.47,145.81,256.05,19.22
DL002,2018-12-19,267.77,440.08,256.24,157.75,285.51,19.77
DL002,2018-12-20,324.11,568.59,264.12,160.19,299.71,20.65
DL002,2018-12-21,292.28,488.87,196.23,178.98,151.52,14.36
DL002,2018-12-22,435.97,615.98,229.05,178.69,219.08,15.59
DL002,2018-12-23,562.62,668.56,158.07,161.9,215.39,18.46
DL002,2018-12-24,586.66,566.44,207.53,149.16,249.35,16.5
DL002,2018-12-25,279.99,438.67,208.14,123.71,237.13,9.21
DL002,2018-12-26,296.0,484.42,220.64,141.99,249.55,11.04
DL002,2018-12-27,377.12,548.65,203.03,132.87,236.61,18.31
DL002,2018-12-28,274.46,417.77,183.18,116.1,211.27,8.07
DL002,2018-12-29,319.45,545.17,270.49,140.85,287.25,14.26
DL002,2018-12-30,512.55,616.14,140.91,182.29,218.39,17.15
DL002,2018-12-31,431.14,550.45,162.41,149.55,220.09,15.88
DL002,2019-01-01,378.07,559.76,147.76,146.01,208.43,15.29
DL002,2019-01-02,416.65,615.05,177.96,132.27,212.0,14.12
DL002,2019-01-03,424.08,605.67,249.42,135.9,279.69,10.8
DL002,2019-01-04,289.32,423.98,197.71,107.83,217.57,5.62
DL002,2019-01-05,249.64,354.61,62.2,84.6,95.69,6.51
DL002,2019-01-06,192.5,277.67,128.44,88.65,151.07,5.09
DL002,2019-01-07,199.52,303.92,200.32,109.73,221.47,7.61
DL002,2019-01-08,152.05,245.64,167.34,95.67,187.35,6.94
DL002,2019-01-09,152.59,266.78,179.21,101.93,200.28,8.08
DL002,2019-01-10,195.09,380.41,218.27,123.87,241.34,9.85
DL002,2019-01-11,344.72,509.22,192.71,125.97,218.22,17.08
DL002,2019-01-12,447.78,576.83,155.45,151.58,208.26,14.4
DL002,2019-01-13,330.18,468.49,122.37,122.94,179.36,11.08
DL002,2019-01-14,96.24,196.16,125.88,88.92,149.79,7.08
DL002,2019-01-15,135.9,256.08,191.67,101.32,208.28,8.53
DL002,2019-01-16,313.9,511.7,140.5,125.8,195.72,13.41
DL002,2019-01-17,423.75,597.3,307.49,123.9,339.56,12.81
DL002,2019-01-18,256.85,437.78,,,,10.03
DL002,2019-01-19,336.85,587.43,164.29,169.94,190.77,12.68
DL002,2019-01-20,411.78,604.08,152.22,201.52,242.78,18.34
DL002,2019-01-21,182.69,345.76,82.15,99.92,117.32,8.03
DL002,2019-01-22,57.99,73.04,30.44,67.41,60.08,5.62
DL002,2019-01-23,153.56,258.54,159.08,94.17,179.81,7.9
DL002,2019-01-24,146.25,269.18,81.06,75.88,106.44,9.04
DL002,2019-01-25,76.57,154.76,75.43,80.53,104.42,6.1
DL002,2019-01-26,93.51,185.38,80.24,81.35,108.7,7.87
DL002,2019-01-27,126.88,239.9,126.8,86.88,149.8,7.09
DL002,2019-01-28,120.84,234.93,139.34,94.15,163.77,7.24
DL002,2019-01-29,144.31,288.99,174.14,101.38,195.56,11.05
DL002,2019-01-30,230.1,464.68,228.95,116.43,248.75,30.55
DL002,2019-01-31,245.92,452.68,115.67,85.76,139.85,24.33
DL002,2019-02-01,197.76,307.06,68.09,73.76,94.7,23.06
DL002,2019-02-02,218.12,341.55,107.9,66.88,119.46,6.19
DL002,2019-02-03,164.28,285.93,93.97,57.99,107.47,8.15
DL002,2019-02-04,186.67,403.85,146.33,122.32,183.14,11.58
DL002,2019-02-05,422.62,714.04,294.95,137.51,334.58,32.53
DL002,2019-02-06,190.73,301.37,52.55,91.59,91.54,11.88
DL002,2019-02-07,74.47,,47.68,66.89,74.51,6.6
DL002,2019-02-08,95.18,,163.78,97.74,191.01,12.23
DL002,2019-02-09,78.17,,139.41,99.85,166.73,14.16
DL002,2019-02-10,119.03,,212.37,127.62,243.14,17.54
DL002,2019-02-11,159.71,,230.73,136.54,263.96,19.07
DL002,2019-02-12,219.62,,200.26,136.04,237.62,31.01
DL002,2019-02-13,225.85,,136.3,123.7,178.74,24.44
DL002,2019-02-14,175.7,,61.62,83.22,94.53,12.19
DL002,2019-02-15,129.06,245.98,102.69,78.59,125.55,28.77
DL002,2019-02-16,131.58,239.12,123.12,68.91,137.01,8.54
DL002,2019-02-17,113.88,261.64,156.11,92.45,176.51,9.26
DL002,2019-02-18,114.59,264.24,80.81,89.51,113.23,15.69
DL002,2019-02-19,132.1,284.34,98.24,99.77,133.19,19.17
DL002,2019-02-20,110.8,220.76,55.93,81.23,88.81,28.52
DL002,2019-02-21,75.65,223.42,75.18,75.65,101.28,23.72
DL002,2019-02-22,93.71,289.74,93.96,72.57,114.54,9.16
DL002,2019-02-23,54.04,167.06,37.14,74.96,63.41,11.05
DL002,2019-02-24,82.53,212.58,26.94,101.67,60.34,14.44
DL002,2019-02-25,119.83,233.29,12.97,103.75,57.74,25.73
DL002,2019-02-26,71.1,164.65,9.32,75.54,40.94,20.22
DL002,2019-02-27,82.11,157.27,19.35,69.6,39.91,16.49
DL002,2019-02-28,134.47,322.41,28.05,91.82,55.92,16.67
DL002,2019-03-01,97.39,267.9,30.56,101.17,63.06,16.08
DL002,2019-03-02,120.98,248.28,10.98,103.0,55.82,24.76
DL002,2019-03-03,69.21,135.47,6.06,67.9,37.27,15.98
DL002,2019-03-04,121.01,323.94,23.26,86.52,52.02,12.04
DL002,2019-03-05,67.25,228.82,27.18,79.62,52.15,10.5
DL002,2019-03-06,97.59,310.42,76.66,86.19,99.61,12.03
DL002,2019-03-07,117.15,401.03,193.38,107.82,227.0,14.14
DL002,2019-03-08,132.33,335.47,121.4,99.27,152.77,19.92
DL002,2019-03-09,87.19,228.33,90.13,76.32,114.13,16.62
DL002,2019-03-10,73.02,238.82,99.49,90.0,129.1,13.99
DL002,2019-03-11,90.64,251.05,35.86,76.08,69.69,26.79
DL002,2019-03-12,62.19,161.27,67.9,64.22,89.5,13.9
DL002,2019-03-13,107.5,288.71,83.03,78.05,109.25,24.44
DL002,2019-03-14,148.35,297.45,101.54,62.88,116.25,22.43
DL002,2019-03-15,76.4,173.22,102.62,70.85,121.36,19.17
DL002,2019-03-16,66.33,178.24,88.44,76.38,112.73,13.1
DL002,2019-03-17,98.5,239.82,116.27,90.94,143.15,15.49
DL002,2019-03-18,108.59,257.41,140.65,103.67,169.83,18.02
DL002,2019-03-19,159.77,297.26,142.45,104.52,172.75,19.92
DL002,2019-03-20,127.96,269.4,49.42,85.14,85.58,23.14
DL002,2019-03-21,309.12,221.72,34.26,53.91,56.61,24.09
DL002,2019-03-22,30.46,159.55,68.01,59.98,87.35,15.13
DL002,2019-03-23,72.66,213.26,78.37,61.91,96.82,15.28
DL002,2019-03-24,57.89,180.93,113.36,66.91,127.99,19.8
DL002,2019-03-25,71.99,204.57,99.23,66.07,116.09,24.32
DL002,2019-03-26,71.83,208.4,115.48,75.21,134.19,18.63
DL002,2019-03-27,78.9,280.09,168.26,87.8,185.76,17.88
DL002,2019-03-28,151.61,402.54,184.26,93.54,201.45,26.64
DL002,2019-03-29,192.08,432.01,143.92,102.61,176.88,21.95
DL002,2019-03-30,156.15,362.78,125.12,74.86,141.44,31.74
DL002,2019-03-31,61.4,240.25,81.52,58.9,97.97,21.9
DL002,2019-04-01,52.84,203.5,72.83,73.75,98.64,15.48
DL002,2019-04-02,101.36,285.07,105.96,91.7,134.04,22.3
DL002,2019-04-03,90.69,270.89,101.68,98.84,135.4,19.45
DL002,2019-04-04,155.72,374.83,89.27,113.14,132.94,38.49
DL002,2019-04-05,186.04,445.12,183.92,116.91,220.02,52.05
DL002,2019-04-06,124.3,399.71,87.95,86.76,117.84,29.82
DL002,2019-04-07,156.64,363.49,25.01,59.79,52.2,30.44
DL002,2019-04-08,91.01,355.72,57.54,80.4,89.66,26.09
DL002,2019-04-09,95.94,273.36,74.84,92.44,110.17,38.11
DL002,2019-04-10,155.08,430.66,148.41,104.59,186.89,32.63
DL002,2019-04-11,88.86,277.72,88.94,90.23,120.48,26.6
DL002,2019-04-12,78.68,287.01,76.18,85.37,107.18,26.18
DL002,2019-04-13,75.81,241.56,75.35,73.71,100.71,25.5
DL002,2019-04-14,50.84,199.31,81.13,73.65,105.29,21.23
DL002,2019-04-15,54.52,238.74,128.32,85.04,151.51,18.58
DL002,2019-04-16,62.9,229.17,54.16,53.71,72.66,12.3
DL002,2019-04-17,27.31,121.85,30.28,51.18,51.95,9.89
DL002,2019-04-18,50.49,138.29,51.06,73.16,80.54,17.71
DL002,2019-04-19,84.4,235.25,118.89,91.73,145.75,20.6
DL002,2019-04-20,105.83,276.56,157.99,126.2,196.03,22.24
DL002,2019-04-21,119.86,330.62,201.16,127.39,231.59,18.14
DL002,2019-04-22,141.72,339.19,127.03,113.55,163.83,55.12
DL002,2019-04-23,131.07,397.65,166.06,134.5,211.7,39.86
DL002,2019-04-24,112.85,343.8,29.22,90.99,71.51,18.5
DL002,2019-04-25,97.51,311.51,16.21,76.93,54.07,19.03
DL002,2019-04-26,109.68,300.71,145.78,118.33,181.23,36.9
DL002,2019-04-27,64.6,325.01,93.94,88.42,123.68,20.14
DL002,2019-04-28,64.99,293.52,102.81,88.01,130.66,21.68
DL002,2019-04-29,82.02,302.0,155.3,104.6,184.66,29.82
DL002,2019-04-30,120.83,330.84,74.8,98.58,113.38,38.25
DL002,2019-05-01,147.69,377.27,64.31,117.64,114.99,46.31
DL002,2019-05-02,88.75,308.22,35.83,67.68,65.17,30.57
DL002,2019-05-03,71.86,182.48,57.24,70.24,84.08,32.24
DL002,2019-05-04,82.9,251.45,94.5,86.51,123.03,18.59
DL002,2019-05-05,86.29,284.98,,,,19.27
DL002,2019-05-06,134.41,406.33,67.76,172.81,147.14,25.22
DL002,2019-05-07,119.35,459.87,177.41,84.03,192.48,19.07
DL002,2019-05-08,258.11,561.33,202.44,85.3,222.0,23.14
DL002,2019-05-09,204.45,493.35,189.27,72.82,184.56,18.42
DL002,2019-05-10,161.19,369.41,111.56,83.03,134.99,16.64
DL002,2019-05-11,154.12,382.39,107.6,96.19,138.88,20.48
DL002,2019-05-12,220.26,437.58,93.76,89.32,123.92,16.88
DL002,2019-05-13,237.23,456.31,94.14,102.7,131.4,36.24
DL002,2019-05-14,85.68,231.92,65.53,83.93,98.1,15.71
DL002,2019-05-15,120.98,232.08,61.35,74.91,93.5,41.67
DL002,2019-05-16,78.61,225.08,99.5,122.71,151.19,22.66
DL002,2019-05-17,92.73,365.04,121.25,97.18,150.47,18.74
DL002,2019-05-18,42.04,105.28,114.64,95.6,144.31,9.76
DL002,2019-05-19,77.52,172.39,152.44,129.12,193.01,13.23
DL002,2019-05-20,107.35,231.78,222.93,141.37,256.92,15.24
DL002,2019-05-21,80.0,177.9,175.77,126.68,210.61,16.45
DL002,2019-05-22,77.58,199.4,191.73,119.88,219.18,13.78
DL002,2019-05-23,106.7,208.4,192.54,119.61,223.77,18.64
DL002,2019-05-24,63.49,120.81,104.72,67.71,121.4,12.48
DL002,2019-05-25,40.88,115.1,93.21,75.31,116.06,9.98
DL002,2019-05-26,52.66,110.88,110.1,105.6,145.84,14.06
DL002,2019-05-27,90.85,196.49,124.78,116.12,163.85,14.2
DL002,2019-05-28,69.54,255.75,170.98,120.39,203.78,18.87
DL002,2019-05-29,82.8,288.92,168.7,128.48,205.84,17.9
DL002,2019-05-30,95.5,353.38,223.58,124.11,251.61,18.13
DL002,2019-05-31,96.31,431.96,138.17,110.36,168.77,19.57
DL002,2019-06-01,116.51,384.05,74.71,93.81,91.52,30.18
DL002,2019-06-02,78.91,240.72,9.92,59.42,39.68,10.72
DL002,2019-06-03,69.07,344.75,5.08,41.8,26.38,8.12
DL002,2019-06-04,55.21,180.2,8.91,56.99,37.59,9.99
