Date,StationId,PM2.5,PM10,NO,NO2,NOx,SO2
2019-05-15,DL024,78.55,181.25,38.98,72.18,68.17,46.34
2019-05-16,DL024,65.05,232.39,37.54,56.28,58.58,32.3
2019-05-17,DL024,63.4,294.42,26.09,46.13,43.86,28.99
2019-05-18,DL024,33.59,82.39,5.83,34.13,20.91,21.82
2019-05-19,DL024,85.22,152.38,11.36,46.97,32.25,18.32
2019-05-20,DL024,84.31,179.85,39.53,60.87,62.52,18.44
2019-05-21,DL024,67.81,157.38,16.06,50.93,38.19,23.42
2019-05-22,DL024,56.84,171.6,25.01,62.53,52.02,19.81
2019-05-23,DL024,73.24,187.24,32.02,56.36,54.07,30.91
2019-05-24,DL024,36.17,106.94,20.65,40.94,36.6,18.16
2019-05-25,DL024,32.3,95.43,4.82,31.53,18.7,22.05
2019-05-26,DL024,46.21,113.45,7.27,38.08,24.2,27.98
2019-05-27,DL024,50.43,136.4,27.46,56.29,50.33,27.36
2019-05-28,DL024,56.23,150.65,19.59,58.57,45.12,28.2
2019-05-29,DL024,57.99,155.34,23.48,61.85,50.08,32.13
2019-05-30,DL024,71.76,203.74,53.54,62.17,74.68,30.0
2019-05-31,DL024,75.6,301.06,23.51,50.24,43.94,30.76
2019-06-01,DL024,76.14,253.91,33.27,54.07,53.88,33.16
2019-06-02,DL024,59.59,207.94,4.8,31.53,18.69,27.9
2019-06-03,DL024,49.17,283.91,4.91,30.25,18.09,23.27
2019-06-04,DL024,40.55,150.74,5.93,39.69,23.95,26.53
2019-06-05,DL024,61.89,201.45,11.17,49.9,33.66,32.4
2019-06-06,DL024,55.23,198.66,16.1,41.64,33.26,32.82
2019-06-07,DL024,46.36,136.01,5.32,36.62,21.8,31.43
2019-06-08,DL024,64.57,169.11,9.75,50.8,32.96,25.52
2019-06-09,DL024,85.53,224.33,36.18,69.02,64.21,34.44
2019-06-10,DL024,62.09,186.0,30.55,61.09,55.39,27.16
2019-06-11,DL024,91.48,484.56,29.07,52.66,49.8,19.68
2019-06-12,DL024,42.19,236.89,8.25,32.04,21.76,20.86
2019-06-13,DL024,42.22,175.74,13.42,44.37,32.55,23.02
2019-06-14,DL024,45.15,158.92,14.25,38.15,29.92,20.01
2019-06-15,DL024,60.64,224.82,30.59,52.2,50.71,27.95
2019-06-16,DL024,30.76,139.59,4.14,20.32,12.19,13.91
2019-06-17,DL024,35.57,127.3,5.04,29.0,17.53,18.57
2019-06-18,DL024,27.93,73.94,9.58,37.19,25.58,13.78
2019-06-19,DL024,65.88,194.21,15.06,46.54,35.05,19.73
2019-06-20,DL024,37.56,120.97,7.8,35.02,22.97,16.79
2019-06-21,DL024,64.5,185.26,8.58,51.2,32.23,12.03
